N,delta_mu,delta_s,D_indiv,D_fused,ratio_N,ratio_N2,ratio_eN,inequality_N,inequality_N2,inequality_eN
2,6.244827586206896,-2.763103448275862,5.068884527229909,9.196154928651868,0.45355910552165746,0.22677955276082873,0.12276510002063643,True,True,True
2,6.244827586206896,-2.5910344827586207,4.897446566032361,8.852037929452468,0.45187006178118944,0.22593503089059472,0.12230792559460589,True,True,True
2,6.244827586206896,-2.4189655172413795,4.726135640842639,8.507929585674047,0.45004683700514464,0.22502341850257232,0.12181443231166582,True,True,True
2,6.244827586206896,-2.246896551724138,4.554979091335221,8.163833509349214,0.4480719530018805,0.22403597650094026,0.12127988933978341,True,True,True
2,6.244827586206896,-2.0748275862068963,4.38401080334851,7.819754852284927,0.4459247024615104,0.2229623512307552,0.1206986918196615,True,True,True
2,6.244827586206896,-1.9027586206896552,4.213273004542774,7.47570099402904,0.4435803819244978,0.2217901909622489,0.12006415325191347,True,True,True
2,6.244827586206896,-1.730689655172414,4.042818620089195,7.131682567300672,0.4410093079530321,0.22050465397651606,0.1193682392036123,True,True,True
2,6.244827586206896,-1.5586206896551724,3.8727143779607056,6.787715013720367,0.43817555022574645,0.21908777511287322,0.11860122439432001,True,True,True
2,6.244827586206896,-1.3865517241379308,3.7030449184018646,6.443820995357096,0.4350352977987962,0.2175176488993981,0.11775125049104845,True,True,True
2,6.244827586206896,-1.2144827586206897,3.5339182474962922,6.100034227327373,0.43153475831317833,0.21576737915658917,0.11680375748551437,True,True,True
2,6.244827586206896,-1.0424137931034485,3.3654729845830897,5.75640573862631,0.42760748377686103,0.21380374188843052,0.1157407598620735,True,True,True
2,6.244827586206896,-0.8703448275862069,3.1978879904081063,5.413014395939885,0.4231710438401792,0.2115855219200896,0.11453994615128739,True,True,True
2,6.244827586206896,-0.6982758620689653,3.0313951260228027,5.069985091467226,0.41812308200474163,0.20906154100237082,0.1131736114617543,True,True,True
2,6.244827586206896,-0.5262068965517237,2.8662960707455576,4.727520975810642,0.41233711200156636,0.20616855600078318,0.11160751968339776,True,True,True
2,6.244827586206896,-0.354137931034483,2.702984290846758,4.385961779523881,0.40565919994210364,0.20282959997105182,0.1098000054434046,True,True,True
2,6.244827586206896,-0.1820689655172414,2.5419733328815584,4.045890912171195,0.3979084732947226,0.1989542366473613,0.10770211187117884,True,True,True
2,6.244827586206896,-0.01,2.3839324885982784,3.7083335120619934,0.3888882686273601,0.19444413431368004,0.1052606079641594,True,True,True
2,6.586206896551724,-5.0,7.406756860378086,13.775702446342192,0.4649707930887513,0.23248539654437564,0.1258539079588372,True,True,True
2,6.586206896551724,-4.827931034482758,7.234745311216102,13.431564729046958,0.46413398645228954,0.23206699322614477,0.1256274090325175,True,True,True
2,6.586206896551724,-4.655862068965517,7.062744631928317,13.087427099556784,0.46325570941616956,0.23162785470808478,0.1253896852896305,True,True,True
2,6.586206896551724,-4.483793103448276,6.890756900133679,12.743289593946269,0.4623327226105978,0.2311663613052989,0.12513985992811907,True,True,True
2,6.586206896551724,-4.3117241379310345,6.718784598599344,12.399152263115063,0.46136142933127733,0.23068071466563866,0.12487695942599378,True,True,True
2,6.586206896551724,-4.139655172413793,6.546830697483169,12.055015178884112,0.46033782359449443,0.23016891179724722,0.12459989948137351,True,True,True
2,6.586206896551724,-3.9675862068965517,6.374898754545047,11.7108784426025,0.4592574287651672,0.2296287143825836,0.12430746840090476,True,True,True
2,6.586206896551724,-3.7955172413793106,6.202993037733183,11.366742197302612,0.45811522470515564,0.22905761235257782,0.1239983073809534,True,True,True
2,6.586206896551724,-3.623448275862069,6.031118675798993,11.022606644873797,0.4569055608665145,0.22845278043325726,0.12367088698450623,True,True,True
2,6.586206896551724,-3.4513793103448274,5.859281844245812,10.67847207034134,0.4556220520791417,0.22781102603957085,0.12332347893395468,True,True,True
2,6.586206896551724,-3.279310344827586,5.687489996116182,10.334338876219661,0.4542574529043864,0.2271287264521932,0.12295412210231475,True,True,True
2,6.586206896551724,-3.107241379310345,5.515752150067287,9.990207631178112,0.45280350527789043,0.22640175263894521,0.1225605812746287,True,True,True
2,6.586206896551724,-2.9351724137931035,5.344079252145233,9.646079139097795,0.45125075265424075,0.22562537632712037,0.12214029684239266,True,True,True
2,6.586206896551724,-2.763103448275862,5.172484633018103,9.301954537291987,0.44958831186823517,0.22479415593411758,0.12169032305311633,True,True,True
2,6.586206896551724,-2.5910344827586207,5.000984589674136,8.95783543665876,0.447803591274536,0.223901795637268,0.12120725171902333,True,True,True
2,6.586206896551724,-2.4189655172413795,4.829599130430399,8.613724122560363,0.4458819401949378,0.2229409700974689,0.1206871173327446,True,True,True
2,6.586206896551724,-2.246896551724138,4.658352935473102,8.269623844497966,0.44380620999781023,0.22190310499890512,0.12012527826444253,True,True,True
2,6.586206896551724,-2.0748275862068963,4.487276603337787,7.925539237270835,0.4415562008911793,0.22077810044558965,0.11951626702498079,True,True,True
2,6.586206896551724,-1.9027586206896552,4.316408278436791,7.581476939990741,0.43910796030724475,0.21955398015362237,0.1188536003592645,True,True,True
2,6.586206896551724,-1.730689655172414,4.1457957881906236,7.237446518804672,0.4364328881936656,0.2182164440968328,0.1181295370749253,True,True,True
2,6.586206896551724,-1.5586206896551724,3.9754994633978287,6.893461866939127,0.43349659146019215,0.21674829573009607,0.11733476797474257,True,True,True
2,6.586206896551724,-1.3865517241379308,3.805595875764895,6.549543375201049,0.43025741493667147,0.21512870746833573,0.11645801823021446,True,True,True
2,6.586206896551724,-1.2144827586206897,3.636182806225428,6.205721382090286,0.42666456231694455,0.21333228115847228,0.11548553877637815,True,True,True
2,6.586206896551724,-1.0424137931034485,3.4673858612776915,5.862041811124759,0.422655715692734,0.211327857846367,0.11440046198969882,True,True,True
2,6.586206896551724,-0.8703448275862069,3.299367285798678,5.518575649607267,0.41815408619105776,0.20907704309552888,0.1131820033824275,True,True,True
2,6.586206896551724,-0.6982758620689653,3.132337680447251,5.175435337589188,0.4130649267075679,0.20653246335378395,0.11180451770215871,True,True,True
2,6.586206896551724,-0.5262068965517237,2.966571513278601,4.832803831336677,0.4072718127394433,0.20363590636972165,0.11023649226276248,True,True,True
2,6.586206896551724,-0.354137931034483,2.8024274963409206,4.490987240673267,0.400633669072355,0.2003168345361775,0.10843974215606104,True,True,True
2,6.586206896551724,-0.1820689655172414,2.640375026442972,4.15051163512091,0.3929850488618227,0.19649252443091134,0.10636948579093769,True,True,True
2,6.586206896551724,-0.01,2.481027858906183,3.8123024986502534,0.38414547472383004,0.19207273736191502,0.10397687325162516,True,True,True
2,6.927586206896551,-5.0,7.505627400167894,13.876219094126315,0.4621938431761186,0.2310969215880593,0.12510226935291713,True,True,True
2,6.927586206896551,-4.827931034482758,7.333610445969253,13.53208135639121,0.4613035235539679,0.23065176177698396,0.12486128603644736,True,True,True
2,6.927586206896551,-4.655862068965517,7.161603338747158,13.18794369806438,0.4603698038787032,0.2301849019393516,0.12460855560301627,True,True,True
2,6.927586206896551,-4.483793103448276,6.989607960759788,12.843806151770622,0.4593893614590677,0.22969468072953386,0.12434317869789915,True,True,True
2,6.927586206896551,-4.3117241379310345,6.817626561379543,12.499668763542076,0.4583585156434843,0.22917925782174214,0.12406415907704861,True,True,True
2,6.927586206896551,-4.139655172413793,6.645661831640636,12.155531598331493,0.457273177084404,0.228636588542202,0.12377038987444713,True,True,True
2,6.927586206896551,-3.9675862068965517,6.473716995084754,11.811394747796042,0.45612878801946327,0.22806439400973164,0.12346063743797386,True,True,True
2,6.927586206896551,-3.7955172413793106,6.301795918905409,11.467258341290094,0.4549202516574791,0.22746012582873956,0.12313352221627213,True,True,True
2,6.927586206896551,-3.623448275862069,6.129903250525943,11.12312256139668,0.45364184828048965,0.22682092414024482,0.12278749605004109,True,True,True
2,6.927586206896551,-3.4513793103448274,5.958044586248558,10.77898766588483,0.45228713505951396,0.22614356752975698,0.12242081505511083,True,True,True
2,6.927586206896551,-3.279310344827586,5.786226680613655,10.434854018777928,0.45084882578741564,0.22542441289370782,0.1220315070696683,True,True,True
2,6.927586206896551,-3.107241379310345,5.614457707790563,10.090722134366288,0.4493186456977184,0.2246593228488592,0.12161733235798389,True,True,True
2,6.927586206896551,-2.9351724137931035,5.442747589930451,9.746592739661477,0.44768715518305074,0.22384357759152537,0.12117573589618309,True,True,True
2,6.927586206896551,-2.763103448275862,5.271108412290687,9.4024668632267,0.44594353444253254,0.22297176722126627,0.12070378908263257,True,True,True
2,6.927586206896551,-2.5910344827586207,5.099554951554769,9.058345961932197,0.4440753187280813,0.22203765936404066,0.12019811807690788,True,True,True
2,6.927586206896551,-2.4189655172413795,4.928105352763297,8.71423210263572,0.4420680707317599,0.22103403536587996,0.11965481512469131,True,True,True
2,6.927586206896551,-2.246896551724138,4.756782002511473,8.370128224178188,0.4399049725086703,0.21995248625433514,0.11906932810331042,True,True,True
2,6.927586206896551,-2.0748275862068963,4.585612662738823,8.026038518312943,0.43756631384994016,0.21878315692497008,0.11843632203936443,True,True,True
2,6.927586206896551,-1.9027586206896552,4.414631952123009,7.681968989616429,0.4350288468511032,0.2175144234255516,0.11774950440938212,True,True,True
2,6.927586206896551,-1.730689655172414,4.243883292893063,7.3379282901610035,0.4322649672323296,0.2161324836161648,0.11700140354730486,True,True,True
2,6.927586206896551,-1.5586206896551724,4.073421482529686,6.993928986067508,0.4292416716551095,0.21462083582755476,0.1161830864208027,True,True,True
2,6.927586206896551,-1.3865517241379308,3.9033161057719936,6.649989521272623,0.4259192274639896,0.2129596137319948,0.1152837985695166,True,True,True
2,6.927586206896551,-1.2144827586206897,3.733656076764139,6.306137339494251,0.4222494794539039,0.21112473972695195,0.11429050579681271,True,True,True
2,6.927586206896551,-1.0424137931034485,3.5645556986866653,5.962413986398349,0.41817371437029005,0.20908685718514503,0.11318731615281916,True,True,True
2,6.927586206896551,-0.8703448275862069,3.396162753188409,5.61888369086421,0.4136200249523562,0.2068100124761781,0.11195476645852387,True,True,True
2,6.927586206896551,-0.6982758620689653,3.2286692867077056,5.275648207773172,0.408500200801983,0.2042501004009915,0.11056898075549906,True,True,True
2,6.927586206896551,-0.5262068965517237,3.0623259420397746,4.932873153961625,0.4027064106928395,0.20135320534641976,0.10900077230463022,True,True,True
2,6.927586206896551,-0.354137931034483,2.89746087534084,4.590835744941778,0.39610851901509625,0.19805425950754812,0.10721491722668645,True,True,True
2,6.927586206896551,-0.1820689655172414,2.7345044600584947,4.250012701250412,0.38855419357768195,0.19427709678884097,0.10517018368121844,True,True,True
2,6.927586206896551,-0.01,2.5740210227457982,3.9112435471365465,0.37987680681064195,0.18993840340532098,0.10282147048947646,True,True,True
2,7.268965517241379,-5.0,7.599933687181945,13.971948698652287,0.4596075858601697,0.22980379293008485,0.1244022456201637,True,True,True
2,7.268965517241379,-4.827931034482758,7.427912052283299,13.627810943270825,0.4586689653615955,0.22933448268079776,0.12414818867811125,True,True,True
2,7.268965517241379,-4.655862068965517,7.255899378482058,13.283673260048438,0.4576852767364105,0.22884263836820526,0.12388193312069916,True,True,True
2,7.268965517241379,-4.483793103448276,7.083897378819066,12.939535678631602,0.45665313127350493,0.22832656563675247,0.12360256172357173,True,True,True
2,7.268965517241379,-4.3117241379310345,6.911908100494658,12.595398240850187,0.4555687828064722,0.2277843914032361,0.1233090605097456,True,True,True
2,7.268965517241379,-4.139655172413793,6.739933992744632,12.251261005727418,0.45442807818724895,0.22721403909362448,0.12300030534428182,True,True,True
2,7.268965517241379,-3.9675862068965517,6.56797798956396,11.907124056553121,0.4532263991852849,0.22661319959264245,0.12267504620810123,True,True,True
2,7.268965517241379,-3.7955172413793106,6.396043610926127,11.562987510873004,0.45195859402523364,0.22597929701261682,0.12233188866725249,True,True,True
2,7.268965517241379,-3.623448275862069,6.224135087181644,11.218851534602305,0.4506188963389901,0.22530944816949505,0.12196927193561408,True,True,True
2,7.268965517241379,-3.4513793103448274,6.0522575126914155,10.874716361978788,0.44920082874757106,0.22460041437378553,0.12158544277734736,True,True,True
2,7.268965517241379,-3.279310344827586,5.880417036579937,10.530582323795123,0.4476970875657372,0.2238485437828686,0.12117842429983128,True,True,True
2,7.268965517241379,-3.107241379310345,5.708621100944842,10.186449887394089,0.446099404184844,0.223049702092422,0.12074597843408007,True,True,True
2,7.268965517241379,-2.9351724137931035,5.536878740161282,9.842319713422512,0.4443983774663547,0.22219918873317734,0.12028556056860046,True,True,True
2,7.268965517241379,-2.763103448275862,5.365200959384908,9.498192736554483,0.4425832698745454,0.2212916349372727,0.11979426436851559,True,True,True
2,7.268965517241379,-2.5910344827586207,5.193601216416869,9.154070280679573,0.4406417579647693,0.22032087898238464,0.11926875424008199,True,True,True
2,7.268965517241379,-2.4189655172413795,5.022096039338654,8.809954224006418,0.43855962505480967,0.21927981252740483,0.11870518214587066,True,True,True
2,7.268965517241379,-2.246896551724138,4.850705823560822,8.465847237158364,0.4363203802237448,0.2181601901118724,0.11809908447897409,True,True,True
2,7.268965517241379,-2.0748275862068963,4.6794558672546245,8.121753129363261,0.43390478293623636,0.21695239146811818,0.11744525339279299,True,True,True
2,7.268965517241379,-1.9027586206896552,4.508377725027888,7.777677357322384,0.4312902462755754,0.2156451231377877,0.11673757527378686,True,True,True
2,7.268965517241379,-1.730689655172414,4.337510988138044,7.433627783834792,0.42845008370951776,0.21422504185475888,0.115968826863156,True,True,True
2,7.268965517241379,-1.5586206896551724,4.166905638090638,7.089615829035441,0.42535255443677683,0.21267627721838842,0.11513041686023581,True,True,True
2,7.268965517241379,-1.3865517241379308,3.996625172457695,6.74565825554198,0.4219596512345557,0.21097982561727785,0.1142120578285018,True,True,True
2,7.268965517241379,-1.2144827586206897,3.826750771236056,6.401780006817469,0.41822556455314097,0.20911278227657049,0.11320135047118315,True,True,True
2,7.268965517241379,-1.0424137931034485,3.657386863742788,6.058018846650693,0.4140947534636258,0.2070473767318129,0.1120832614935902,True,True,True
2,7.268965517241379,-0.8703448275862069,3.48866857468055,5.714433164064294,0.4094995728124986,0.2047497864062493,0.11083948134370279,True,True,True
2,7.268965517241379,-0.6982758620689653,3.3207716770664275,5.371115477674138,0.4043574807301255,0.20217874036506275,0.10944766836690939,True,True,True
2,7.268965517241379,-0.5262068965517237,3.153925858397309,5.02821640815056,0.39856805723277894,0.19928402861638947,0.10788064182932919,True,True,True
2,7.268965517241379,-0.354137931034483,2.9884323037803124,4.685988161699116,0.3920105665244137,0.19600528326220684,0.10610572210465306,True,True,True
2,7.268965517241379,-0.1820689655172414,2.8246867838921528,4.344864693089328,0.3845439357972385,0.19227196789861925,0.10408472493608216,True,True,True
2,7.268965517241379,-0.01,2.663209535061125,4.00561088955198,0.37601349394575945,0.18800674697287972,0.1017757854078754,True,True,True
2,7.610344827586207,-5.0,7.690070695616893,14.06332456342107,0.45719100383032685,0.22859550191516342,0.12374814799321712,True,True,True
2,7.610344827586207,-4.827931034482758,7.5180449811900685,13.719186792700638,0.4562085897007017,0.22810429485035086,0.12348223740424018,True,True,True
2,7.610344827586207,-4.655862068965517,7.346027455714031,13.375049087837965,0.45517965895411683,0.22758982947705841,0.12320373613620034,True,True,True
2,7.610344827586207,-4.483793103448276,7.174019684717822,13.030911475890647,0.4541007708568615,0.22705038542843076,0.12291171288375502,True,True,True
2,7.610344827586207,-4.3117241379310345,7.0020235391543935,12.686773995035754,0.4529681285735825,0.22648406428679124,0.12260513995532836,True,True,True
2,7.610344827586207,-4.139655172413793,6.8300412574558536,12.342636699142309,0.4517775308336813,0.22588876541684064,0.12228288019062755,True,True,True
2,7.610344827586207,-3.9675862068965517,6.6580755211697475,11.998499664226873,0.45052431540003296,0.22526215770001648,0.12194367165928897,True,True,True
2,7.610344827586207,-3.7955172413793106,6.486129547515677,11.65436299757054,0.4492032926645138,0.2246016463322569,0.121586109687142,True,True,True
2,7.610344827586207,-3.623448275862069,6.314207203150623,11.310226850600149,0.447808667292255,0.2239043336461275,0.12120862564761475,True,True,True
2,7.610344827586207,-3.4513793103448274,6.142313144689227,10.966091437098985,0.44633394532239445,0.22316697266119723,0.12080946181664211,True,True,True
2,7.610344827586207,-3.279310344827586,5.970452993202777,10.62195705897399,0.44477182347247535,0.22238591173623767,0.1203866414106243,True,True,True
2,7.610344827586207,-3.107241379310345,5.798633552169924,10.277824142758785,0.44311405653978125,0.22155702826989063,0.11993793269587143,True,True,True
2,7.610344827586207,-2.9351724137931035,5.6268630813829885,9.93369329141241,0.44135129768302783,0.22067564884151392,0.11946080575755826,True,True,True
2,7.610344827586207,-2.763103448275862,5.455151643414946,9.589565357995104,0.43947290491781815,0.21973645245890908,0.11895238012373975,True,True,True
2,7.610344827586207,-2.5910344827586207,5.28351154482145,9.245441550801111,0.43746670525698406,0.21873335262849203,0.11840936092508339,True,True,True
2,7.610344827586207,-2.4189655172413795,5.11195790183589,8.90132358405149,0.43531870542472095,0.21765935271236048,0.11782796059370035,True,True,True
2,7.610344827586207,-2.246896551724138,4.940509370661455,8.557213895211971,0.43301273478134794,0.21650636739067397,0.11720380221338794,True,True,True
2,7.610344827586207,-2.0748275862068963,4.769189096592329,8.213115960979904,0.4305300017799841,0.21526500088999204,0.11653179946550701,True,True,True
2,7.610344827586207,-1.9027586206896552,4.598025955486548,7.869034761773642,0.42784853967516184,0.21392426983758092,0.1158060065986183,True,True,True
2,7.610344827586207,-1.730689655172414,4.42705618741518,7.524977474228028,0.4249425100826215,0.21247125504131076,0.11501942992261745,True,True,True
2,7.610344827586207,-1.5586206896551724,4.256325558068662,7.180954522145768,0.4217813243005416,0.2108906621502708,0.11416378997625479,True,True,True
2,7.610344827586207,-1.3865517241379308,4.0858922318678434,6.836981206273256,0.41832853256311703,0.20916426628155851,0.11322922088077199,True,True,True
2,7.610344827586207,-1.2144827586206897,3.915830605651169,6.493080295915224,0.41454042256990586,0.20727021128495293,0.11220389100304665,True,True,True
2,7.610344827586207,-1.0424137931034485,3.74623643796454,6.149286265724732,0.41036426608099064,0.20518213304049532,0.11107352836051113,True,True,True
2,7.610344827586207,-0.8703448275862069,3.577233721378149,5.805652424625157,0.4057361691192837,0.20286808455964184,0.10982083873419289,True,True,True
2,7.610344827586207,-0.6982758620689653,3.4089838881659436,5.462263254057728,0.40057854724831676,0.20028927362415838,0.10842482230072358,True,True,True
2,7.610344827586207,-0.5262068965517237,3.241698114211691,5.119256319394107,0.3947974286185958,0.1973987143092979,0.10686004364636809,True,True,True
2,7.610344827586207,-0.354137931034483,3.0756536851589003,4.7768620394096075,0.388280226611633,0.1941401133058165,0.10509602888732301,True,True,True
2,7.610344827586207,-0.1820689655172414,2.9112155882099264,4.435477073196925,0.3808956206438364,0.1904478103219182,0.10309723340683796,True,True,True
2,7.610344827586207,-0.01,2.7488646343785326,4.095801108384739,0.3724993454716554,0.1862496727358277,0.10082460884971865,True,True,True
2,7.951724137931034,-5.0,7.776385226072874,14.150723942069776,0.4549261491902706,0.2274630745951353,0.12313511850481358,True,True,True
2,7.951724137931034,-4.827931034482758,7.60435593509685,13.806586157932834,0.4539038636464415,0.22695193182322074,0.12285841589756798,True,True,True
2,7.951724137931034,-4.655862068965517,7.432334156089945,13.46244843414209,0.45283379862270984,0.22641689931135492,0.12256878079143134,True,True,True
2,7.951724137931034,-4.483793103448276,7.260321325235085,13.118310795490721,0.4517124727625591,0.22585623638127955,0.12226527088566326,True,True,True
2,7.951724137931034,-4.3117241379310345,7.088319158936143,12.77417327696081,0.4505360505972912,0.2252680252986456,0.12194684803177852,True,True,True
2,7.951724137931034,-4.139655172413793,6.916329710765524,12.430035927913162,0.44930029537795707,0.22465014768897854,0.12161236546653914,True,True,True
2,7.951724137931034,-3.9675862068965517,6.744355440880227,12.085898818002635,0.4480005140574733,0.22400025702873666,0.12126055292023247,True,True,True
2,7.951724137931034,-3.7955172413793106,6.572399300974262,11.741762045532164,0.44663149284735404,0.22331574642367702,0.12088999917377564,True,True,True
2,7.951724137931034,-3.623448275862069,6.400464838708016,11.397625749256015,0.44518742140128353,0.22259371070064177,0.12049913153743991,True,True,True
2,7.951724137931034,-3.4513793103448274,6.228556326712248,11.053490125066528,0.44366180320396686,0.22183090160198343,0.12008619159575035,True,True,True
2,7.951724137931034,-3.279310344827586,6.056678922807954,10.709355449605063,0.4420473491370114,0.2210236745685057,0.1196492063989025,True,True,True
2,7.951724137931034,-3.107241379310345,5.884838870153847,10.365222113710487,0.4403358504121418,0.2201679252060709,0.11918595406952386,True,True,True
2,7.951724137931034,-2.9351724137931035,5.713043748824312,10.02109066988363,0.4385180260498562,0.2192590130249281,0.11869392251963518,True,True,True
2,7.951724137931034,-2.763103448275862,5.541302794099516,9.676961899798568,0.43658333876389055,0.21829166938194527,0.11817025961599431,True,True,True
2,7.951724137931034,-2.5910344827586207,5.369627301883902,9.332836910639804,0.4345197713892281,0.21725988569461405,0.11761171266573876,True,True,True
2,7.951724137931034,-2.4189655172413795,5.198031148665983,8.988717273189295,0.4323135537335203,0.21615677686676016,0.1170145544831051,True,True,True
2,7.951724137931034,-2.246896551724138,5.02653146298602,8.644605220968444,0.4299488267717468,0.2149744133858734,0.11637449249680734,True,True,True
2,7.951724137931034,-2.0748275862068963,4.855149498438302,8.300503939803146,0.427407227237445,0.2137036136187225,0.1156865563111098,True,True,True
2,7.951724137931034,-1.9027586206896552,4.683911776090814,7.956417993486742,0.42466737066337085,0.21233368533168542,0.11494495778014975,True,True,True
2,7.951724137931034,-1.730689655172414,4.512851588592304,7.6123539584161195,0.4217042045908851,0.21085210229544255,0.1141429159407558,True,True,True
2,7.951724137931034,-1.5586206896551724,4.342010991461014,7.268321386786955,0.4184881959696103,0.20924409798480514,0.11327243706545258,True,True,True
2,7.951724137931034,-1.3865517241379308,4.171443452115964,6.924334300390338,0.4149843081822175,0.20749215409110874,0.11232403777318035,True,True,True
2,7.951724137931034,-1.2144827586206897,4.001217387928127,6.580413566230334,0.4111507154100006,0.2055753577050003,0.11128639704589674,True,True,True
2,7.951724137931034,-1.0424137931034485,3.83142090554015,6.236590780709342,0.40693719996224964,0.20346859998112482,0.1101459224328103,True,True,True
2,7.951724137931034,-0.8703448275862069,3.662168160067443,5.8929148064136605,0.402283193237168,0.201141596618584,0.10888621979616225,True,True,True
2,7.951724137931034,-0.6982758620689653,3.4936078893849283,5.549463088344349,0.3971154794736686,0.1985577397368343,0.10748747178442439,True,True,True
2,7.951724137931034,-0.5262068965517237,3.3259348480757227,5.206361757552298,0.39134574152621543,0.19567287076310771,0.10592577354578517,True,True,True
2,7.951724137931034,-0.354137931034483,3.15940506390584,4.863822139154572,0.3848685148606453,0.19243425743032266,0.10417257893503984,True,True,True
2,7.951724137931034,-0.1820689655172414,2.994356048617563,4.522208177709827,0.37756099343944455,0.18878049671972227,0.10219464797244819,True,True,True
2,7.951724137931034,-0.01,2.8312332672739307,4.182162286238938,0.369288035586852,0.184644017793426,0.09995540178407784,True,True,True
2,8.293103448275863,-5.0,7.859183276791661,14.234477269250988,0.4527975989339028,0.2263987994669514,0.1225589826011558,True,True,True
2,8.293103448275863,-4.827931034482758,7.6871508332163385,13.890339473312016,0.4517388748667312,0.2258694374333656,0.12227241715815561,True,True,True
2,8.293103448275863,-4.655862068965517,7.515125304847562,13.546201732870916,0.45063126639196105,0.22531563319598052,0.12197262014485902,True,True,True
2,8.293103448275863,-4.483793103448276,7.343108013837615,13.20206407072894,0.4494712608697332,0.2247356304348666,0.12165864079304554,True,True,True
2,8.293103448275863,-4.3117241379310345,7.171100540336258,12.857926519057646,0.44825499401151636,0.22412749700575818,0.12132943315354938,True,True,True
2,8.293103448275863,-4.139655172413793,6.999104774932525,12.513789123252117,0.446978203843675,0.2234891019218375,0.12098384363555231,True,True,True
2,8.293103448275863,-3.9675862068965517,6.827122982582754,12.16965194737104,0.4456361771429217,0.22281808857146085,0.12062059650823723,True,True,True
2,8.293103448275863,-3.7955172413793106,6.655157880852784,11.825515081819578,0.44422368685805963,0.22211184342902981,0.12023827696269568,True,True,True
2,8.293103448275863,-3.623448275862069,6.483212736107328,11.481378654204345,0.4427349186870132,0.2213674593435066,0.11983531123849124,True,True,True
2,8.293103448275863,-3.4513793103448274,6.311291482347313,11.137242844679601,0.4411633845398552,0.2205816922699276,0.11940994320064796,True,True,True
2,8.293103448275863,-3.279310344827586,6.139398868820761,10.79310790766137,0.4395018200590736,0.2197509100295368,0.11896020660140302,True,True,True
2,8.293103448275863,-3.107241379310345,5.967540644444642,10.448974202588897,0.437742062650053,0.2188710313250265,0.11848389206664794,True,True,True
2,8.293103448275863,-2.9351724137931035,5.795723789653314,10.104842237576282,0.4358749055474195,0.21793745277370974,0.11797850759598363,True,True,True
2,8.293103448275863,-2.763103448275862,5.623956809781355,9.760712731500904,0.43388992223965783,0.21694496111982892,0.1174412310396319,True,True,True
2,8.293103448275863,-2.5910344827586207,5.452250108836113,9.416586702602922,0.4317752540066927,0.21588762700334635,0.1168688525911123,True,True,True
2,8.293103448275863,-2.4189655172413795,5.280616468988734,9.07246559548264,0.42951735127717316,0.21475867563858658,0.11625770478027181,True,True,True
2,8.293103448275863,-2.246896551724138,5.1090716699584435,8.728351464252142,0.4271006568363102,0.2135503284181551,0.11560357672697073,True,True,True
2,8.293103448275863,-2.0748275862068963,4.9376352945689455,8.384247238854474,0.4245072154314719,0.21225360771573595,0.11490160847280803,True,True,True
2,8.293103448275863,-1.9027586206896552,4.766331783324163,8.040157116565407,0.4217161898325715,0.21085809491628574,0.11414615999291237,True,True,True
2,8.293103448275863,-1.730689655172414,4.595191823512339,7.6960871457183755,0.4187032577366849,0.20935162886834244,0.11333064795577338,True,True,True
2,8.293103448275863,-1.5586206896551724,4.424254189278824,7.352046111674052,0.4154398570435932,0.2077199285217966,0.11244734144154514,True,True,True
2,8.293103448275863,-1.3865517241379308,4.253568191166017,7.00804691093828,0.41189223940813247,0.20594611970406623,0.11148710576652457,True,True,True
2,8.293103448275863,-1.2144827586206897,4.08319695046256,6.664108736640094,0.40802028517661626,0.20401014258830813,0.11043908172132168,True,True,True
2,8.293103448275863,-1.0424137931034485,3.913221789835111,6.320260652246742,0.4037760310867184,0.2018880155433592,0.10929028706255273,True,True,True
2,8.293103448275863,-0.8703448275862069,3.743748132313291,5.97654760679396,0.39910187568501065,0.19955093784250533,0.10802513077218862,True,True,True
2,8.293103448275863,-0.6982758620689653,3.574913430977417,5.633040850497229,0.39392847961615535,0.19696423980807767,0.10662484472764118,True,True,True
2,8.293103448275863,-0.5262068965517237,3.406897815305185,5.289856444251256,0.38817252020937104,0.19408626010468552,0.10506687593440998,True,True,True
2,8.293103448275863,-0.354137931034483,3.239938335673939,4.947188888655966,0.3817348029578241,0.19086740147891204,0.10332437535913931,True,True,True
2,8.293103448275863,-0.1820689655172414,3.0743479016949244,4.60537327837807,0.37450000989145316,0.18725000494572658,0.10136612982154813,True,True,True
2,8.293103448275863,-0.01,2.9105402050126457,4.265001453016489,0.366341052914433,0.1831705264572165,0.09915774031474742,True,True,True
2,8.63448275862069,-5.0,7.938736088062567,14.314875573281645,0.45079202200734586,0.22539601100367293,0.12201613195833898,True,True,True
2,8.63448275862069,-4.827931034482758,7.766700851673905,13.970737766906376,0.44969988009436973,0.22484994004718487,0.12172052128808458,True,True,True
2,8.63448275862069,-4.655862068965517,7.594672001812288,13.6266000117417,0.4485578840169146,0.2242789420084573,0.1214114165628896,True,True,True
2,8.63448275862069,-4.483793103448276,7.422650759599878,13.282462328827446,0.4473624975433791,0.22368124877168954,0.12108786062894332,True,True,True
2,8.63448275862069,-4.3117241379310345,7.2506385844628225,12.938324747849888,0.44610983560727463,0.22305491780363731,0.12074880191309846,True,True,True
2,8.63448275862069,-4.139655172413793,7.078637222578687,12.594187310697295,0.44479561936461764,0.22239780968230882,0.12039308225823019,True,True,True
