N,delta_mu,delta_s,mu_fused,gamma_fused,kl_fused,kl_individual,right_side,ratio,inequality_holds
2,0.1473684210526316,-0.052631578947368474,0.2947368421052632,0.9000876262522591,0.026545328763249554,0.006394961625081574,0.012789923250163149,2.075487729209864,False
2,0.1473684210526316,0.0,0.2947368421052632,1.0,0.02148498733805959,0.0054146770228276075,0.010829354045655215,1.983958345759271,False
2,0.19473684210526315,-1.0,0.3894736842105263,0.1353352832366127,0.9788180562544901,0.26029388094191047,0.5205877618838209,1.880217185114951,False
2,0.19473684210526315,-0.9473684210526316,0.3894736842105263,0.15035789770837657,0.8971093137974164,0.2359557076681147,0.4719114153362294,1.9010121066010668,False
2,0.19473684210526315,-0.8947368421052632,0.3894736842105263,0.1670480665692844,0.8177303227733081,0.21272779482752507,0.42545558965505015,1.9220109986950824,False
2,0.19473684210526315,-0.8421052631578947,0.3894736842105263,0.18559089326094946,0.7408796816259986,0.19063661961881462,0.38127323923762924,1.9431725213849693,False
2,0.19473684210526315,-0.7894736842105263,0.3894736842105263,0.20619202825140892,0.6667662802000509,0.1697079575508207,0.3394159151016414,1.9644520204669287,False
2,0.19473684210526315,-0.736842105263158,0.3894736842105263,0.2290799498154876,0.5956084420566132,0.14996677459980134,0.2999335491996027,1.9858013338155844,False
2,0.19473684210526315,-0.6842105263157895,0.3894736842105263,0.25450849798848973,0.5276327304467848,0.13143711875884156,0.26287423751768313,2.0071678968209725,False
2,0.19473684210526315,-0.631578947368421,0.3894736842105263,0.28275968979620325,0.46307238356711405,0.11414201185188955,0.2282840237037791,2.028492296806525,False
2,0.19473684210526315,-0.5789473684210527,0.3894736842105263,0.3141468469837144,0.40216535290905525,0.09810334253614372,0.19620668507228745,2.0497026019316698,False
2,0.19473684210526315,-0.5263157894736843,0.3894736842105263,0.3490180709313199,0.3451519307102997,0.08334176145652805,0.1666835229130561,2.0707021586670846,False
2,0.19473684210526315,-0.4736842105263158,0.3894736842105263,0.38776010329632493,0.29227196899690344,0.06987657954307325,0.1397531590861465,2.09134427377589,False
2,0.19473684210526315,-0.42105263157894735,0.3894736842105263,0.43080261519743523,0.24376171337722263,0.05772567045468202,0.11545134090936404,2.1113805301628297,False
2,0.19473684210526315,-0.368421052631579,0.3894736842105263,0.47862297251123204,0.19985029901441187,0.04690537816976037,0.09381075633952074,2.1303559081339443,False
2,0.19473684210526315,-0.3157894736842106,0.3894736842105263,0.5317515301305706,0.16075598285914727,0.037430430704630924,0.07486086140926185,2.1473969151957744,False
2,0.19473684210526315,-0.26315789473684215,0.3894736842105263,0.5907775139012316,0.12668221341718244,0.029313860903999123,0.058627721807998245,2.1607903140438918,False
2,0.19473684210526315,-0.21052631578947367,0.3894736842105263,0.6563555554708402,0.0978136646208807,0.0225669351939346,0.0451338703878692,2.1671898239679983,False
2,0.19473684210526315,-0.1578947368421053,0.3894736842105263,0.729212952525235,0.07431238093575665,0.017199091117172216,0.03439818223434443,2.1603577895334363,False
2,0.19473684210526315,-0.10526315789473695,0.3894736842105263,0.8101577349324266,0.05631419374957747,0.01321788438395255,0.0264357687679051,2.130227202544868,False
2,0.19473684210526315,-0.052631578947368474,0.3894736842105263,0.9000876262522591,0.04392557179529821,0.010628946070315282,0.021257892140630563,2.066318311557454,False
2,0.19473684210526315,0.0,0.3894736842105263,1.0,0.037221059093549114,0.009435950481554434,0.018871900963108867,1.9723004675739615,False
2,0.24210526315789474,-1.0,0.4842105263157895,0.1353352832366127,1.0346805386987485,0.2710749174998371,0.5421498349996742,1.9084770886250852,False
2,0.24210526315789474,-0.9473684210526316,0.4842105263157895,0.15035789770837657,0.9517062188827585,0.24643755745069773,0.49287511490139546,1.9309277139568242,False
2,0.24210526315789474,-0.8947368421052632,0.4842105263157895,0.1670480665692844,0.8709686422341025,0.22290746745194995,0.4458149349038999,1.953655147111321,False
2,0.24210526315789474,-0.8421052631578947,0.4842105263157895,0.18559089326094946,0.7926646007786142,0.20051160712237293,0.40102321424474585,1.9766052752618164,False
2,0.24210526315789474,-0.7894736842105263,0.4842105263157895,0.20619202825140892,0.7170021996890036,0.17927625916418066,0.3585525183283613,1.999713188549899,False
2,0.24210526315789474,-0.736842105263158,0.4842105263157895,0.2290799498154876,0.6442001953861431,0.1592269190156823,0.3184538380313646,2.0228997689853423,False
2,0.24210526315789474,-0.6842105263157895,0.4842105263157895,0.25450849798848973,0.5744869954301314,0.14038818354242477,0.28077636708484954,2.0460660610247285,False
2,0.24210526315789474,-0.631578947368421,0.4842105263157895,0.28275968979620325,0.5080992755335302,0.12278363965939498,0.24556727931878997,2.069083784057106,False
2,0.24210526315789474,-0.5789473684210527,0.4842105263157895,0.3141468469837144,0.44528017509317214,0.10643575383576065,0.2128715076715213,2.0917791204836913,False
2,0.24210526315789474,-0.5263157894736843,0.4842105263157895,0.3490180709313199,0.38627704314355893,0.09136576348121372,0.18273152696242745,2.1139047517672402,False
2,0.24210526315789474,-0.4736842105263158,0.4842105263157895,0.38776010329632493,0.33133872221358895,0.07759357124729716,0.1551871424945943,2.135091328362661,False
2,0.24210526315789474,-0.42105263157894735,0.4842105263157895,0.43080261519743523,0.2807123785057929,0.06513764329641925,0.1302752865928385,2.1547630855200457,False
2,0.24210526315789474,-0.368421052631579,0.4842105263157895,0.47862297251123204,0.2346399128676021,0.054014912594104514,0.10802982518820903,2.171991970354609,False
2,0.24210526315789474,-0.3157894736842106,0.4842105263157895,0.5317515301305706,0.19335401723002643,0.04424068826526106,0.08848137653052213,2.1852510077454315,False
2,0.24210526315789474,-0.26315789473684215,0.4842105263157895,0.5907775139012316,0.15707397375582288,0.03582857202212719,0.07165714404425438,2.1920211285397633,False
2,0.24210526315789474,-0.21052631578947367,0.4842105263157895,0.6563555554708402,0.12600132621743376,0.02879038261985989,0.05758076523971978,2.188253763090262,False
2,0.24210526315789474,-0.1578947368421053,0.4842105263157895,0.729212952525235,0.10031558175019128,0.02313608922559851,0.04627217845119702,2.167945947390255,False
2,0.24210526315789474,-0.10526315789473695,0.4842105263157895,0.8101577349324266,0.08017012234637422,0.018873754499159068,0.037747508998318136,2.1238519964309766,False
2,0.24210526315789474,-0.052631578947368474,0.4842105263157895,0.9000876262522591,0.06568851563624767,0.016009488079426593,0.032018976158853185,2.0515495345745127,False
2,0.24210526315789474,0.0,0.4842105263157895,1.0,0.056961410748825436,0.014547411051935244,0.029094822103870488,1.9577851531612511,False
2,0.2894736842105263,-1.0,0.5789473684210527,0.1353352832366127,1.0987002526968968,0.28403914499714306,0.5680782899942861,1.9340648499486712,False
2,0.2894736842105263,-0.9473684210526316,0.5789473684210527,0.15035789770837657,1.0143580792135674,0.2590461409930408,0.5180922819860816,1.9578714342647123,False
2,0.2894736842105263,-0.8947368421052632,0.5789473684210527,0.1670480665692844,0.9321481068717029,0.23515661585484943,0.47031323170969885,1.9819729576459628,False
2,0.2894736842105263,-0.8421052631578947,0.5789473684210527,0.18559089326094946,0.8522642870707116,0.21239809630314976,0.4247961926062995,2.006289844176143,False
2,0.2894736842105263,-0.7894736842105263,0.5789473684210527,0.20619202825140892,0.7749129079716894,0.1907974631220244,0.3815949262440488,2.030721203761746,False
2,0.2894736842105263,-0.736842105263158,0.5789473684210527,0.2290799498154876,0.7003121606908065,0.17038083795748493,0.34076167591496986,2.0551376818135942,False
2,0.2894736842105263,-0.6842105263157895,0.5789473684210527,0.25450849798848973,0.6286913733512365,0.15117346871565196,0.3023469374313039,2.079370734469838,False
2,0.2894736842105263,-0.631578947368421,0.5789473684210527,0.28275968979620325,0.5602898579621053,0.13319961447391493,0.26639922894782986,2.1031962448803836,False
2,0.2894736842105263,-0.5789473684210527,0.5789473684210527,0.3141468469837144,0.49535531828896556,0.11648243088663623,0.23296486177327247,2.126309154601428,False
2,0.2894736842105263,-0.5263157894736843,0.5789473684210527,0.3490180709313199,0.4341417747450119,0.10104385712398878,0.20208771424797756,2.1482838596129885,False
2,0.2894736842105263,-0.4736842105263158,0.5789473684210527,0.38776010329632493,0.37690697589760536,0.08690450542598205,0.1738090108519641,2.1685122885753203,False
2,0.2894736842105263,-0.42105263157894735,0.5789473684210527,0.43080261519743523,0.3239092862189863,0.07408355438162784,0.14816710876325567,2.1861078948131123,False
2,0.2894736842105263,-0.368421052631579,0.5789473684210527,0.47862297251123204,0.27540406647667826,0.06259864705370966,0.1251972941074193,2.199760533485504,False
2,0.2894736842105263,-0.3157894736842106,0.5789473684210527,0.5317515301305706,0.23163959615330698,0.052465795061332976,0.10493159012266595,2.2075296474828816,False
2,0.2894736842105263,-0.26315789473684215,0.5789473684210527,0.5907775139012316,0.19285262499792255,0.04369928970432624,0.08739857940865248,2.2065876390987436,False
2,0.2894736842105263,-0.21052631578947367,0.5789473684210527,0.6563555554708402,0.15926368058766993,0.03631162116516662,0.07262324233033324,2.193012532589016,False
2,0.2894736842105263,-0.1578947368421053,0.5789473684210527,0.729212952525235,0.13107229685743316,0.030313406755384964,0.06062681351076993,2.1619525960101647,False
2,0.2894736842105263,-0.10526315789473695,0.5789473684210527,0.8101577349324266,0.1084523603426426,0.025713329085115033,0.051426658170230066,2.1088743504127527,False
2,0.2894736842105263,-0.052631578947368474,0.5789473684210527,0.9000876262522591,0.09154779149883718,0.022518084927684257,0.04503616985536851,2.032761484665292,False
2,0.2894736842105263,0.0,0.5789473684210527,1.0,0.08046878352148212,0.02073234542784208,0.04146469085568416,1.9406579878178716,False
2,0.33684210526315794,-1.0,0.6736842105263159,0.1353352832366127,1.1692196665865655,0.29910123814056494,0.5982024762811299,1.9545550427261718,False
2,0.33684210526315794,-0.9473684210526316,0.6736842105263159,0.15035789770837657,1.0834667790845827,0.2737006332890972,0.5474012665781944,1.9792916919197758,False
2,0.33684210526315794,-0.8947368421052632,0.6736842105263159,0.1670480665692844,0.9997338847301913,0.24939884597779144,0.4987976919555829,2.0042873109749992,False
2,0.33684210526315794,-0.8421052631578947,0.6736842105263159,0.18559089326094946,0.9182109905136626,0.22622404369215843,0.45244808738431685,2.0294283833135514,False
2,0.33684210526315794,-0.7894736842105263,0.6736842105263159,0.20619202825140892,0.8391013881418089,0.20420378550312113,0.40840757100624225,2.054568641013229,False
2,0.33684210526315794,-0.736842105263158,0.6736842105263159,0.2290799498154876,0.7626214696996569,0.18336490577008968,0.36672981154017936,2.0795186147993405,False
2,0.33684210526315794,-0.6842105263157895,0.6736842105263159,0.25450849798848973,0.6890002266652675,0.16373339591767944,0.3274667918353589,2.1040308325727195,False
2,0.33684210526315794,-0.631578947368421,0.6736842105263159,0.28275968979620325,0.6184783679066259,0.14533428521838143,0.29066857043676286,2.127778613894482,False
2,0.33684210526315794,-0.5789473684210527,0.6736842105263159,0.3141468469837144,0.5513069920136697,0.1281915215930196,0.2563830431860392,2.150325486282745,False
2,0.33684210526315794,-0.5263157894736843,0.6736842105263159,0.3490180709313199,0.4877457536323616,0.11232785350921326,0.22465570701842652,2.17108107381557,False
2,0.33684210526315794,-0.4736842105263158,0.6736842105263159,0.38776010329632493,0.4280604738046989,0.09776471411272813,0.19552942822545627,2.1892380992958334,False
2,0.33684210526315794,-0.42105263157894735,0.6736842105263159,0.43080261519743523,0.37252016198437976,0.08452210876515864,0.1690442175303173,2.2036847366137797,False
2,0.33684210526315794,-0.368421052631579,0.6736842105263159,0.47862297251123204,0.32139344329516806,0.0726185071816634,0.1452370143633268,2.2128893567804004,False
2,0.33684210526315794,-0.3157894736842106,0.6736842105263159,0.5317515301305706,0.2749444188879052,0.062070741362671544,0.12414148272534309,2.214766674699755,False
2,0.33684210526315794,-0.26315789473684215,0.6736842105263159,0.5907775139012316,0.23342802899113546,0.05289391049223169,0.10578782098446338,2.206568079565776,False
2,0.33684210526315794,-0.21052631578947367,0.6736842105263159,0.6563555554708402,0.1970850350988811,0.04510129393218909,0.09020258786437818,2.1849155303083245,False
2,0.33684210526315794,-0.1578947368421053,0.6736842105263159,0.729212952525235,0.1661367858257674,0.03870427337536997,0.07740854675073994,2.1462331073174337,False
2,0.33684210526315794,-0.10526315789473695,0.6736842105263159,0.8101577349324266,0.1407799750287282,0.03371226513298198,0.06742453026596396,2.0879637495938805,False
2,0.33684210526315794,-0.052631578947368474,0.6736842105263159,0.9000876262522591,0.12118163471125554,0.03013266342249943,0.06026532684499886,2.010801916381075,False
2,0.33684210526315794,0.0,0.6736842105263159,1.0,0.10747462284787712,0.027970795394311132,0.055941590788622264,1.9211935401332196,False
2,0.38421052631578945,-1.0,0.7684210526315789,0.1353352832366127,1.2446886077919204,0.31616527070879313,0.6323305414175863,1.9684145020127022,False
2,0.38421052631578945,-0.9473684210526316,0.7684210526315789,0.15035789770837657,1.1575302483542982,0.2903100509088967,0.5806201018177934,1.9936103568070178,False
2,0.38421052631578945,-0.8947368421052632,0.7684210526315789,0.1670480665692844,1.0722756382992893,0.26554805067937387,0.5310961013587477,2.018986084733058,False
2,0.38421052631578945,-0.8421052631578947,0.7684210526315789,0.18559089326094946,0.9891097789415546,0.24190813958749025,0.4838162791749805,2.0443912731258593,False
2,0.38421052631578945,-0.7894736842105263,0.7684210526315789,0.20619202825140892,0.9082317697321353,0.21941862312647753,0.43883724625295506,2.0696323693741605,False
2,0.38421052631578945,-0.736842105263158,0.7684210526315789,0.2290799498154876,0.8298548821058536,0.19810712320425627,0.39621424640851255,2.0944599787314067,False
2,0.38421052631578945,-0.6842105263157895,0.7684210526315789,0.25450849798848973,0.7542063416524623,0.178000456091588,0.356000912183176,2.1185517110821177,False
2,0.38421052631578945,-0.631578947368421,0.7684210526315789,0.28275968979620325,0.6815267468594822,0.15912450877708972,0.31824901755417945,2.1414889261785626,False
2,0.38421052631578945,-0.5789473684210527,0.7684210526315789,0.3141468469837144,0.6120690485857008,0.14150411476894742,0.28300822953789484,2.162725266276204,False
2,0.38421052631578945,-0.5263157894736843,0.7684210526315789,0.3490180709313199,0.5460970144979792,0.12516293046483418,0.25032586092966835,2.1815445374675484,False
2,0.38421052631578945,-0.4736842105263158,0.7684210526315789,0.38776010329632493,0.4838831087164225,0.11012331327952285,0.2202466265590457,2.1970057670177243,False
2,0.38421052631578945,-0.42105263157894735,0.7684210526315789,0.43080261519743523,0.4257057306957568,0.09640620277116962,0.19281240554233925,2.2078752116511353,False
2,0.38421052631578945,-0.368421052631579,0.7684210526315789,0.47862297251123204,0.37184578053107153,0.08403100603962521,0.16806201207925042,2.212551045477939,False
2,0.38421052631578945,-0.3157894736842106,0.7684210526315789,0.5317515301305706,0.32258255140610304,0.07301548868113694,0.14603097736227388,2.2090008382662516,False
2,0.38421052631578945,-0.26315789473684215,0.7684210526315789,0.5907775139012316,0.27818899370936045,0.06337567257165588,0.12675134514331177,2.1947616681686912,False
2,0.38421052631578945,-0.21052631578947367,0.7684210526315789,0.6563555554708402,0.23892644777840832,0.055125741714438625,0.11025148342887725,2.1671041544990977,False
2,0.38421052631578945,-0.1578947368421053,0.7684210526315789,0.729212952525235,0.2050389997385207,0.048277957326126275,0.09655591465225255,2.1235260468193116,False
2,0.38421052631578945,-0.10526315789473695,0.7684210526315789,0.8101577349324266,0.17674767193870888,0.042842583249257604,0.08568516649851521,2.0627569410368323,False
2,0.38421052631578945,-0.052631578947368474,0.7684210526315789,0.9000876262522591,0.15424470888291664,0.03882782266906992,0.07765564533813984,1.9862652381714325,False
2,0.38421052631578945,0.0,0.7684210526315789,1.0,0.13768825336044999,0.03623976698029363,0.07247953396058726,1.8996845845521269,False
2,0.43157894736842106,-1.0,0.8631578947368421,0.1353352832366127,1.3237235827302294,0.33512659901056324,0.6702531980211265,1.9749604875268427,False
2,0.43157894736842106,-0.9473684210526316,0.8631578947368421,0.15035789770837657,1.235200845700608,0.3087749975438602,0.6175499950877203,2.000163315563063,False
2,0.43157894736842106,-0.8947368421052632,0.8631578947368421,0.1670480665692844,1.1484647429132306,0.28351002221367344,0.5670200444273469,2.025439407654636,False
2,0.43157894736842106,-0.8421052631578947,0.8631578947368421,0.18559089326094946,1.0636943393774232,0.25936129263427976,0.5187225852685595,2.050603481679353,False
2,0.43157894736842106,-0.7894736842105263,0.8631578947368421,0.20619202825140892,0.981083440150065,0.2363579156859853,0.4727158313719706,2.075419046793189,False
2,0.43157894736842106,-0.736842105263158,0.8631578947368421,0.2290799498154876,0.9008409186168307,0.21452836280250231,0.42905672560500463,2.0995846582909805,False
2,0.43157894736842106,-0.6842105263157895,0.8631578947368421,0.25450849798848973,0.8231907863384559,0.19390034401690226,0.3878006880338045,2.122716157395519,False
2,0.43157894736842106,-0.631578947368421,0.8631578947368421,0.28275968979620325,0.7483719279098207,0.1745006797222156,0.3490013594444312,2.1443238189706193,False
2,0.43157894736842106,-0.5789473684210527,0.8631578947368421,0.3141468469837144,0.6766374163581936,0.15635517120956322,0.31271034241912643,2.1637832990227577,False
2,0.43157894736842106,-0.5263157894736843,0.8631578947368421,0.3490180709313199,0.6082533200926176,0.13948847114351604,0.27897694228703207,2.1802996158256036,False
2,0.43157894736842106,-0.4736842105263158,0.8631578947368421,0.38776010329632493,0.5434969133189502,0.12392395521781385,0.2478479104356277,2.1928646175135293,False
2,0.43157894736842106,-0.42105263157894735,0.8631578947368421,0.43080261519743523,0.4826542104290479,0.10968359630135982,0.21936719260271964,2.2002114568842965,False
2,0.43157894736842106,-0.368421052631579,0.8631578947368421,0.47862297251123204,0.42601676344755846,0.09678784243141858,0.19357568486283716,2.2007762170616787,False
2,0.43157894736842106,-0.3157894736842106,0.8631578947368421,0.5317515301305706,0.37387769207919874,0.08525550003539117,0.17051100007078235,2.192689573833917,False
2,0.43157894736842106,-0.26315789473684215,0.8631578947368421,0.5907775139012316,0.3265269592147406,0.07510362376209678,0.15020724752419357,2.1738429043655008,False
2,0.43157894736842106,-0.21052631578947367,0.8631578947368421,0.6563555554708402,0.28424596033355254,0.06634741427644508,0.13269482855289016,2.1421027739619585,False
2,0.43157894736842106,-0.1578947368421053,0.8631578947368421,0.729212952525235,0.2473015603346811,0.05900012531666188,0.11800025063332376,2.0957714835975283,False
2,0.43157894736842106,-0.10526315789473695,0.8631578947368421,0.8101577349324266,0.21593978065746255,0.05307298123074977,0.10614596246149954,2.0343664106469106,False
2,0.43157894736842106,-0.052631578947368474,0.8631578947368421,0.9000876262522591,0.19037940537526388,0.04857510609916105,0.0971502121983221,1.9596396247351888,False
2,0.43157894736842106,0.0,0.8631578947368421,1.0,0.17080582775224507,0.045513465415463195,0.09102693083092639,1.876431800930432,False
2,0.4789473684210527,-1.0,0.9578947368421054,0.1353352832366127,1.4051351834854522,0.3558737890180353,0.7117475780360706,1.97420437644853,False
2,0.4789473684210527,-0.9473684210526316,0.9578947368421054,0.15035789770837657,1.3153136346487702,0.3289894560035078,0.6579789120070156,1.9990209574296292,False
2,0.4789473684210527,-0.8947368421052632,0.9578947368421054,0.1670480665692844,1.2271633076216162,0.30318411320265454,0.6063682264053091,2.0237922341289614,False
2,0.4789473684210527,-0.8421052631578947,0.9578947368421054,0.18559089326094946,1.1408565855956976,0.2784881642449948,0.5569763284899896,2.0483035404550445,False
2,0.4789473684210527,-0.7894736842105263,0.9578947368421054,0.20619202825140892,1.0565810461899368,0.2549315584193754,0.5098631168387509,2.0722837390963713,False
2,0.4789473684210527,-0.736842105263158,0.9578947368421054,0.2290799498154876,0.9745400297222215,0.23254366491038092,0.46508732982076184,2.0953914829238536,False
2,0.4789473684210527,-0.6842105263157895,0.9578947368421054,0.25450849798848973,0.8949529885136134,0.21135314300998154,0.4227062860199631,2.1171982014749307,False
2,0.4789473684210527,-0.631578947368421,0.9578947368421054,0.28275968979620325,0.8180555387048172,0.19138780926007137,0.38277561852014275,2.13716730931693,False
2,0.4789473684210527,-0.5789473684210527,0.9578947368421054,0.3141468469837144,0.7440991246016155,0.1726745026040788,0.3453490052081576,2.1546294136654978,False
2,0.4789473684210527,-0.5263157894736843,0.9578947368421054,0.3490180709313199,0.6733501964978633,0.1552389487394692,0.3104778974789384,2.1687540464729564,False
2,0.4789473684210527,-0.4736842105263158,0.9578947368421054,0.38776010329632493,0.6060887983557549,0.13910562496390233,0.27821124992780466,2.1785200940401723,False
2,0.4789473684210527,-0.42105263157894735,0.9578947368421054,0.43080261519743523,0.542606464230001,0.12429762689227597,0.24859525378455194,2.182690361016536,False
2,0.4789473684210527,-0.368421052631579,0.9578947368421054,0.47862297251123204,0.4832033347680682,0.11083653848620045,0.2216730769724009,2.179801631157169,False
2,0.4789473684210527,-0.3157894736842106,0.9578947368421054,0.5317515301305706,0.42818443028659725,0.0987423068781792,0.1974846137563584,2.168191344845016,False
2,0.4789473684210527,-0.26315789473684215,0.9578947368421054,0.5907775139012316,0.37785505695110233,0.08803312348699555,0.1760662469739911,2.14609593516763,False
2,0.4789473684210527,-0.21052631578947367,0.9578947368421054,0.6563555554708402,0.3325153782161061,0.0787253129061829,0.1574506258123658,2.1118707944188504,False
2,0.4789473684210527,-0.1578947368421053,0.9578947368421054,0.729212952525235,0.29245425344539355,0.07083323100234296,0.1416664620046859,2.0643859478591344,False
2,0.4789473684210527,-0.10526315789473695,0.9578947368421054,0.8101577349324266,0.2579425251354672,0.06436917358390293,0.12873834716780586,2.0036184307947367,False
2,0.4789473684210527,-0.052631578947368474,0.9578947368421054,0.9000876262522591,0.22922601777656393,0.059343296893816344,0.11868659378763269,1.931355601852731,False
2,0.4789473684210527,0.0,0.9578947368421054,1.0,0.20651858458413086,0.05576355104317354,0.11152710208634709,1.8517345176263882,False
2,0.5263157894736842,-1.0,1.0526315789473684,0.1353352832366127,1.4879317070900988,0.3782905219440678,0.7565810438881356,1.9666521109800592,False
2,0.5263157894736842,-0.9473684210526316,1.0526315789473684,0.15035789770837657,1.3968918269466526,0.3508425669821945,0.701685133964389,1.9907673104808086,False
2,0.5263157894736842,-0.8947368421052632,1.0526315789473684,0.1670480665692844,1.3074114131800612,0.3244648917352872,0.6489297834705744,2.0147193833327046,False
2,0.5263157894736842,-0.8421052631578947,1.0526315789473684,0.18559089326094946,1.2196556286068814,0.29918870355520666,0.5983774071104133,2.0382715224771664,False
2,0.5263157894736842,-0.7894736842105263,1.0526315789473684,0.20619202825140892,1.1338050985084156,0.2750448208039592,0.5500896416079184,2.0611278830742754,False
2,0.5263157894736842,-0.736842105263158,1.0526315789473684,0.2290799498154876,1.0500566964668294,0.2520635443271917,0.5041270886543834,2.0829205970058897,False
