d,N,trial,kl_fused,right_side,ratio,inequality_holds
1,3,31,2.2164030439721447,12.364373255292907,0.1792572092583304,True
1,3,32,1.572727965385949,5.187820762007738,0.30315772990917433,True
1,3,33,0.7044292073651433,14.233199598669854,0.049491978418610444,True
1,3,34,1.1588908816264607,3.0292628543302866,0.3825653095669276,True
1,3,35,0.5836512189133292,4.408745434965636,0.13238487626988119,True
1,3,36,3.5701563648815773,15.612416533644415,0.2286741682293685,True
1,3,37,0.6775519657298636,3.8256386532063704,0.17710819738868677,True
1,3,38,1.591972542357557,10.285223572577152,0.15478249268223335,True
1,3,39,1.8763839317368998,6.658854778387524,0.28178778396354753,True
1,3,40,1.6862618015471742,16.64608575733417,0.10130079984744864,True
1,3,41,3.0799397712142964,6.086359207696852,0.5060397630359023,True
