N,delta_mu,delta_s,D_indiv,D_fused,ratio
4,3.7877551020408164,-2.755918367346939,4.109058439914255,15.077861839832817,0.9173550376754589
4,3.7877551020408164,-2.6948979591836735,4.048588428408285,14.833780246296268,0.9159847011250914
4,3.7877551020408164,-2.633877551020408,3.9881549787853894,14.589698663573678,0.9145644252280936
4,3.7877551020408164,-2.572857142857143,3.9277606380682917,14.345617094654706,0.9130913525900353
4,3.7877551020408164,-2.5118367346938775,3.867408144712682,14.101535543355602,0.9115624092219542
4,3.7877551020408164,-2.450816326530612,3.8071004445298557,13.85745401454778,0.9099742846592439
4,3.7877551020408164,-2.389795918367347,3.746840708079949,13.613372514449614,0.9083234099792917
4,3.7877551020408164,-2.3287755102040815,3.6866323496820397,13.369291050998967,0.9066059334715073
4,3.7877551020408164,-2.2677551020408164,3.6264790482020626,13.125209634328831,0.9048176936825303
4,3.7877551020408164,-2.206734693877551,3.5663847697955466,12.8811282773746,0.9029541895246098
4,3.7877551020408164,-2.145714285714286,3.5063537927996165,12.637046996649524,0.9010105470959612
4,3.7877551020408164,-2.0846938775510204,3.4463907349876184,12.392965813234971,0.8989814828178133
4,3.7877551020408164,-2.023673469387755,3.3865005834201862,12.148884754045238,0.8968612624433322
4,3.7877551020408164,-1.9626530612244897,3.326688727148527,11.90480385344317,0.8946436554380742
4,3.7877551020408164,-1.9016326530612244,3.26696099304926,11.660723155304431,0.8923218841695403
4,3.7877551020408164,-1.8406122448979592,3.207323685095195,11.416642715655668,0.8898885672741833
4,3.7877551020408164,-1.779591836734694,3.147783627392873,11.17256260604722,0.8873356564933917
4,3.7877551020408164,-1.7185714285714284,3.0883482113454273,10.928482917866788,0.8846543661851067
4,3.7877551020408164,-1.6575510204081632,3.0290254473280402,10.684403767859544,0.881835094624614
4,3.7877551020408164,-1.596530612244898,2.9698240212926277,10.440325305196994,0.8788673361067368
4,3.7877551020408164,-1.5355102040816326,2.9107533567479384,10.196247720537034,0.8757395827526306
4,3.7877551020408164,-1.4744897959183674,2.8518236825902195,9.952171257648953,0.8724392148088304
4,3.7877551020408164,-1.413469387755102,2.7930461072872603,9.70809622835042,0.868952378106227
4,3.7877551020408164,-1.3524489795918366,2.734432699943664,9.464023031733863,0.8652638472258657
4,3.7877551020408164,-1.2914285714285714,2.6759965787963083,9.21995217896876,0.861356872802505
4,3.7877551020408164,-1.230408163265306,2.6177520077042202,8.975884325385412,0.8572130112944981
4,3.7877551020408164,-1.1693877551020406,2.559714501204255,8.731820312120393,0.852811935472919
4,3.7877551020408164,-1.1083673469387754,2.501900938700208,8.487761220402515,0.8481312238537402
4,3.7877551020408164,-1.04734693877551,2.4443296883349146,8.243708442682852,0.8431461273436577
4,3.7877551020408164,-0.9863265306122448,2.3870207410583033,7.999663776420538,0.8378293115368812
4,3.7877551020408164,-0.9253061224489794,2.329995855344338,7.75562954866846,0.8321505734526614
4,3.7877551020408164,-0.8642857142857143,2.2732787129205088,7.511608783036301,0.826076532140888
4,3.7877551020408164,-0.8032653061224488,2.2168950857481047,7.267605425732054,0.8195702936568552
4,3.7877551020408164,-0.7422448979591834,2.1608730143221253,7.023624655129001,0.8125910926483041
4,3.7877551020408164,-0.6812244897959183,2.105242997137449,6.7796733111509875,0.8050939155681169
4,3.7877551020408164,-0.6202040816326528,2.0500381908828214,6.535760499069377,0.7970291148886889
4,3.7877551020408164,-0.5591836734693878,1.9952946205656332,6.291898450820261,0.7883420305414108
4,3.7877551020408164,-0.4981632653061223,1.941051398326932,6.048103771692537,0.7789726455602404
4,3.7877551020408164,-0.43714285714285683,1.8873509491661153,5.804399270818873,0.7688553198576317
4,3.7877551020408164,-0.3761224489795918,1.8342392411472506,5.5608166856624,0.7579186728913712
4,3.7877551020408164,-0.3151020408163263,1.7817660168944076,5.317400788013915,0.7460857286528098
4,3.7877551020408164,-0.2540816326530613,1.7299850222948099,5.074215640364824,0.7332745045436754
4,3.7877551020408164,-0.1930612244897958,1.6789542273136144,4.8313542168368615,0.7193993347524426
4,3.7877551020408164,-0.1320408163265303,1.628736032686694,4.588953303574627,0.7043733931527388
4,3.7877551020408164,-0.07102040816326527,1.579397455011027,4.347216684143734,0.6881131583362883
4,3.7877551020408164,-0.01,1.5310102814213673,4.106451280864768,0.6705460000328017
4,3.8887755102040815,-3.0,4.400235964854396,16.106607447210823,0.9150990751324283
4,3.8887755102040815,-2.9389795918367345,4.339621462509692,15.862525828539995,0.9138196709999662
4,3.8887755102040815,-2.8779591836734695,4.279033644591404,15.618444213734572,0.9124983297032444
4,3.8887755102040815,-2.816938775510204,4.218474336899206,15.374362603863155,0.9111328750647383
4,3.8887755102040815,-2.755918367346939,4.1579454988088695,15.130281000289784,0.9097209790643102
4,3.8887755102040815,-2.6948979591836735,4.097449234030553,14.886199404755596,0.9082601488458487
4,3.8887755102040815,-2.633877551020408,4.036987802334573,14.642117819483106,0.9067477124290313
4,3.8887755102040815,-2.572857142857143,3.976563632340147,14.398036247309301,0.9051808029811582
4,3.8887755102040815,-2.5118367346938775,3.916179335472516,14.153954691855535,0.9035563414863224
4,3.8887755102040815,-2.450816326530612,3.855837721204698,13.909873157744446,0.9018710176292454
4,3.8887755102040815,-2.389795918367347,3.7955418137120454,13.66579165087684,0.9001212686886246
4,3.8887755102040815,-2.3287755102040815,3.7352948700808963,13.421710178785203,0.8983032562094974
4,3.8887755102040815,-2.2677551020408164,3.675100400226951,13.17762875108505,0.8964128401955551
4,3.8887755102040815,-2.206734693877551,3.614962188694647,12.933547380051177,0.8944455505301874
4,3.8887755102040815,-2.145714285714286,3.5548843185259105,12.689466081353522,0.8923965552988382
4,3.8887755102040815,-2.0846938775510204,3.494871197405213,12.44538487499686,0.8902606256445879
4,3.8887755102040815,-2.023673469387755,3.434927586307952,12.201303786521006,0.8880320967432412
4,3.8887755102040815,-1.9626530612244897,3.3750586309008894,11.957222848533947,0.8857048244330987
4,3.8887755102040815,-1.9016326530612244,3.315269895966654,11.713142102670691,0.8832721369775097
4,3.8887755102040815,-1.8406122448979592,3.255567403149219,11.469061602096703,0.8807267813747534
4,3.8887755102040815,-1.779591836734694,3.1959576723436536,11.224981414708388,0.8780608635593182
4,3.8887755102040815,-1.7185714285714284,3.136447767081292,10.98090162722648,0.8752657817608949
4,3.8887755102040815,-1.6575510204081632,3.077045344290459,10.73682235043428,0.8723321522021723
4,3.8887755102040815,-1.596530612244898,3.0177587088428286,10.49274372588556,0.8692497262238905
4,3.8887755102040815,-1.5355102040816326,2.958596873325894,10.248665934501997,0.8660072978260303
4,3.8887755102040815,-1.4744897959183674,2.89956962351231,10.004589207604628,0.8625926005085763
4,3.8887755102040815,-1.413469387755102,2.840687590026307,9.760513841088217,0.8589921921859267
4,3.8887755102040815,-1.3524489795918366,2.781962326734839,9.516440213666073,0.8551913268390143
4,3.8887755102040815,-1.2914285714285714,2.723406396415462,9.272368810406242,0.8511738114636969
4,3.8887755102040815,-1.230408163265306,2.665033464272315,9.028300253177648,0.8469218467809012
4,3.8887755102040815,-1.1693877551020406,2.606858399884017,8.784235340170184,0.8424158501053421
4,3.8887755102040815,-1.1083673469387754,2.548897388170169,8.540175097410646,0.8376342587433033
4,3.8887755102040815,-1.04734693877551,2.4911680499532602,8.29612084626407,0.8325533123327151
4,3.8887755102040815,-0.9863265306122448,2.43368957266628,8.052074292436352,0.8271468126905286
4,3.8887755102040815,-0.9253061224489794,2.376482851708589,7.808037644208071,0.821385860053064
4,3.8887755102040815,-0.8642857142857143,2.3195706428780087,7.564013770888641,0.8152385651751035
4,3.8887755102040815,-0.8032653061224488,2.262977726199236,7.320006417344023,0.8086697377307237
4,3.8887755102040815,-0.7422448979591834,2.20673108131994,7.076020497805263,0.801640553045185
4,3.8887755102040815,-0.6812244897959183,2.1508600744476616,6.832062503412755,0.7941082017117292
4,3.8887755102040815,-0.6202040816326528,2.0953966565431497,6.588141075329421,0.7860255306265154
4,3.8887755102040815,-0.5591836734693878,2.0403755721584034,6.3442678223381925,0.7773406902273062
4,3.8887755102040815,-0.4981632653061223,1.9858345778988362,6.100458504340331,0.7679968125536266
4,3.8887755102040815,-0.43714285714285683,1.931814668986825,5.856734770234424,0.7579317602586192
4,3.8887755102040815,-0.3761224489795918,1.878360311796581,5.613126744880972,0.7470780112885035
4,3.8887755102040815,-0.3151020408163263,1.825519679506962,5.3696769284742,0.7353627830958863
4,3.8887755102040815,-0.2540816326530613,1.7733448871707596,5.126446139354177,0.7227085628465991
4,3.8887755102040815,-0.1930612244897958,1.7218922215210084,4.883522655416722,0.7090343103912353
4,3.8887755102040815,-0.1320408163265303,1.6712223597274025,4.641036377578507,0.6942577614769824
4,3.8887755102040815,-0.07102040816326527,1.6214005700874556,4.399180881104359,0.6782995149784414
4,3.8887755102040815,-0.01,1.5724968863069604,4.158247817518218,0.6610899922485608
4,3.989795918367347,-3.0,4.448125569960471,16.157693140549064,0.9081180874066833
4,3.989795918367347,-2.9389795918367345,4.387492090731041,15.913611521181883,0.90676012583594
4,3.989795918367347,-2.8779591836734695,4.326884056460399,15.669529905487597,0.9053587813435676
4,3.989795918367347,-2.816938775510204,4.266303209217118,15.425448294481594,0.9039118610437571
4,3.989795918367347,-2.755918367346939,4.205751418663104,15.181366689459972,0.9024170224429076
4,3.989795918367347,-2.6948979591836735,4.145230692349014,14.937285092077161,0.9008717608676996
4,3.989795918367347,-2.633877551020408,4.084743186938084,14.693203504444991,0.8992733956586257
4,3.989795918367347,-2.572857142857143,4.024291220450387,14.449121929259153,0.8976190549923752
4,3.989795918367347,-2.5118367346938775,3.9638772856291107,14.20504036996065,0.8959056591799961
4,3.989795918367347,-2.450816326530612,3.903504064541017,13.960958830941898,0.8941299022691975
4,3.989795918367347,-2.389795918367347,3.8431744445347897,13.716877317809832,0.8922882317582541
4,3.989795918367347,-2.3287755102040815,3.782891535693787,13.4727958377218,0.8903768262054381
4,3.989795918367347,-2.2677551020408164,3.722658689933627,13.228714399814434,0.8883915704914043
4,3.989795918367347,-2.206734693877551,3.6624795219103623,12.984633015751216,0.8863280284621486
4,3.989795918367347,-2.145714285714286,3.602357931921686,12.740551700421682,0.884181412646661
4,3.989795918367347,-2.0846938775510204,3.542298131001793,12.496470472834318,0.8819465507057848
4,3.989795918367347,-2.023673469387755,3.4823046684302614,12.252389357256995,0.8796178482266512
4,3.989795918367347,-1.9626530612244897,3.4223824618966807,12.008308384673743,0.8771892474298995
4,3.989795918367347,-1.9016326530612244,3.3625368305857464,11.764227594646062,0.8746541813042952
4,3.989795918367347,-1.8406122448979592,3.302773531472211,11.520147037691657,0.8720055226248402
4,3.989795918367347,-1.779591836734694,3.243098799141344,11.276066778325575,0.8692355272456602
4,3.989795918367347,-1.7185714285714284,3.183519389478384,11.031986898949713,0.8663357709875054
4,3.989795918367347,-1.6575510204081632,3.124042627599625,10.787907504830219,0.8632970793614911
4,3.989795918367347,-1.596530612244898,3.064676460428092,10.543828730471358,0.8601094492857603
4,3.989795918367347,-1.5355102040816326,3.0054295143478487,10.299750747784842,0.8567619618605326
4,3.989795918367347,-1.4744897959183674,2.9463111584022528,10.055673776571979,0.853242685170517
4,3.989795918367347,-1.413469387755102,2.887331573532418,9.8115980979923,0.8495385659836601
4,3.989795918367347,-1.3524489795918366,2.8285018283816403,9.567524071900015,0.8456353091147004
4,3.989795918367347,-1.2914285714285714,2.7698339622185983,9.323452159208497,0.8415172431256982
4,3.989795918367347,-1.230408163265306,2.711341075555111,9.079382950820872,0.837167170950817
4,3.989795918367347,-1.1693877551020406,2.6530374290512877,8.835317205183141,0.8325662039700854
4,3.989795918367347,-1.1083673469387754,2.5949385513096113,8.591255897236534,0.8276935780329661
4,3.989795918367347,-1.04734693877551,2.5370613561569324,8.347200282560461,0.822526449971687
4,3.989795918367347,-0.9863265306122448,2.479424269995909,8.103151981948145,0.817039673282854
4,3.989795918367347,-0.9253061224489794,2.4220473697707314,7.85911309376141,0.8112055519485304
4,3.989795918367347,-0.8642857142857143,2.3649525320308125,7.615086344508967,0.8049935718973821
4,3.989795918367347,-0.8032653061224488,2.3081635934843305,7.371075292716353,0.7983701104986682
4,3.989795918367347,-0.7422448979591834,2.2517065233038154,7.127084608146708,0.7912981259308935
4,3.989795918367347,-0.6812244897959183,2.195609607270078,6.8831204591249175,0.7837368305747077
4,3.989795918367347,-0.6202040816326528,2.139903643609157,6.639191057241471,0.7756413562205803
4,3.989795918367347,-0.5591836734693878,2.084622150079138,6.395307434466006,0.7669624246081266
4,3.989795918367347,-0.4981632653061223,2.029801581488032,6.151484568124036,0.7576460458285816
4,3.989795918367347,-0.43714285714285683,1.9754815563584314,5.907743032989491,0.7476332813604855
4,3.989795918367347,-0.3761224489795918,1.9217050908868025,5.664111460831865,0.7368601311008219
4,3.989795918367347,-0.3151020408163263,1.8685188376633899,5.420630248284316,0.7252576397708269
4,3.989795918367347,-0.2540816326530613,1.815973325812361,5.1773572089200846,0.71275237572722
4,3.989795918367347,-0.1930612244897958,1.764123198273601,4.934376269792533,0.6992675277187829
4,3.989795918367347,-0.1320408163265303,1.713027440874883,4.69181095067347,0.6847250135522133
4,3.989795918367347,-0.07102040816326527,1.6627495966401618,4.44984536120168,0.6690492317955254
4,3.989795918367347,-0.01,1.6133579574607388,4.208756983183396,0.6521734627645113
4,4.090816326530613,-3.0,4.4949711216847446,16.207511269258852,0.9014246604983844
4,4.090816326530613,-2.9389795918367345,4.434319937830845,15.96342964924601,0.899993114674474
4,4.090816326530613,-2.8779591836734695,4.373693041850808,15.719348032727568,0.8985168759165846
4,4.090816326530613,-2.816938775510204,4.3130920975523175,15.47526642066957,0.8969937385206656
4,4.090816326530613,-2.755918367346939,4.252518890731804,15.231184814305129,0.8954213494207451
4,4.090816326530613,-2.6948979591836735,4.191975339034561,14.98710321520827,0.8937971960171346
4,4.090816326530613,-2.633877551020408,4.131463502706293,14.743021625388193,0.8921185928261776
4,4.090816326530613,-2.572857142857143,4.070985596324787,14.498940047409588,0.8903826668226836
4,4.090816326530613,-2.5118367346938775,4.010544001609661,14.254858484546235,0.8885863413308109
4,4.090816326530613,-2.450816326530612,3.9501412814184054,14.010776940977086,0.8867263183018442
4,4.090816326530613,-2.389795918367347,3.889780195048165,13.766695422036594,0.8847990587978538
4,4.090816326530613,-2.3287755102040815,3.8294637149751187,13.522613934534277,0.8828007614783039
4,4.090816326530613,-2.2677551020408164,3.7691950451769327,13.278532487162753,0.8807273388620458
4,4.090816326530613,-2.206734693877551,3.7089776411986284,13.034451091018687,0.8785743911094561
4,4.090816326530613,-2.145714285714286,3.6488152321385847,12.790369760268021,0.8763371770383901
4,4.090816326530613,-2.0846938775510204,3.5887118447491266,12.546288512995485,0.8740105820527747
4,4.090816326530613,-2.023673469387755,3.5286718298655457,12.302207372289592,0.8715890826236417
4,4.090816326530613,-1.9626530612244897,3.4686998913983853,12.058126367628642,0.8690667069187904
4,4.090816326530613,-1.9016326530612244,3.4088011181464797,11.814045536651557,0.8664369911286722
4,4.090816326530613,-1.8406122448979592,3.348981018712635,11.569964927421044,0.8636929309820779
4,4.090816326530613,-1.779591836734694,3.2892455598299026,11.325884601316922,0.8608269278854495
4,4.090816326530613,-1.7185714285714284,3.2296012084341026,11.08180463673665,0.8578307290538317
4,4.090816326530613,-1.6575510204081632,3.1700549778475,10.837725133830839,0.8546953609294945
4,4.090816326530613,-1.596530612244898,3.110614478469042,10.593646220567408,0.8514110551061687
4,4.090816326530613,-1.5355102040816326,3.051287973398157,10.349568060503952,0.8479671658930515
4,4.090816326530613,-1.4744897959183674,2.9920844394511814,10.105490862760599,0.8443520785641817
4,4.090816326530613,-1.413469387755102,2.9330136340616173,9.861414894834216,0.8405531072470839
4,4.090816326530613,-1.3524489795918366,2.8740861685866204,9.617340499092625,0.8365563813125089
4,4.090816326530613,-1.2914285714285714,2.815313588571497,9.373268114052626,0.832346719038914
4,4.090816326530613,-1.230408163265306,2.7567084615500486,9.1291983019053,0.8279074872476824
4,4.090816326530613,-1.1693877551020406,2.69828447297966,8.885131784245234,0.8232204455479045
4,4.090816326530613,-1.1083673469387754,2.640056530923907,8.641069488645705,0.8182655738077794
4,4.090816326530613,-1.04734693877551,2.5820408800993695,8.397012609687437,0.8130208815055902
4,4.090816326530613,-0.9863265306122448,2.5242552258940076,8.152962689428985,0.8074621977400755
4,4.090816326530613,-0.9253061224489794,2.4667188689377557,7.908921724309583,0.8015629409478882
4,4.090816326530613,-0.8642857142857143,2.4094528507570008,7.664892308423454,0.7952938678604254
4,4.090816326530613,-0.8032653061224488,2.3524801109675115,7.420877827505367,0.7886228020492553
4,4.090816326530613,-0.7422448979591834,2.2958256563482538,7.176882724621408,0.7815143437369039
4,4.090816326530613,-0.6812244897959183,2.239516741983325,6.932912868737808,0.7739295646655886
4,4.090816326530613,-0.6202040816326528,2.1835830644518186,6.688976073071113,0.7658256951574176
4,4.090816326530613,-0.5591836734693878,2.128056966775419,6.445082834642984,0.7571558157591319
4,4.090816326530613,-0.4981632653061223,2.0729736544894903,6.201247404956314,0.7478685741526574
4,4.090816326530613,-0.43714285714285683,2.018371421773171,5.957489362474947,0.7379079611176319
4,4.090816326530613,-0.3761224489795918,1.9642918860446728,5.713835953896566,0.7272132001474118
4,4.090816326530613,-0.3151020408163263,1.9107802287871436,5.470325624206992,0.7157188385394861
4,4.090816326530613,-0.2540816326530613,1.8578854396064062,5.227013398699258,0.7033551810124798
4,4.090816326530613,-0.1930612244897958,1.805660559625329,4.983979166064792,0.690049292417806
4,4.090816326530613,-0.1320408163265303,1.754162919285193,4.7413405212592385,0.6757269335038868
4,4.090816326530613,-0.07102040816326527,1.703454364452732,4.499272781159778,0.6603160136029322
4,4.090816326530613,-0.01,1.6536014634319964,4.258040256585347,0.6437524927783872
4,4.191836734693878,-3.0,4.540813621186754,16.256122989722883,0.8950005629979095
4,4.191836734693878,-2.9389795918367345,4.48014589619239,16.012041369110275,0.8934999964353099
4,4.191836734693878,-2.8779591836734695,4.4195013774031855,15.767959751826261,0.891953548903022
4,4.191836734693878,-2.816938775510204,4.358881655383836,15.523878138791044,0.8903590052517746
4,4.191836734693878,-2.755918367346939,4.298288437431493,15.279796531179233,0.8887140052140095
4,4.191836734693878,-2.6948979591836735,4.237723557026142,15.035714930490165,0.8870160316121237
4,4.191836734693878,-2.633877551020408,4.177188984137418,14.791633338637702,0.8852623974404732
4,4.191836734693878,-2.572857142857143,4.116686836473343,14.547551758064845,0.8834502316993919
4,4.191836734693878,-2.5118367346938775,4.056219391765478,14.303470191890034,0.881576463845094
4,4.191836734693878,-2.450816326530612,3.9957891011949203,14.059388644093936,0.8796378067031583
4,4.191836734693878,-2.389795918367347,3.935398604074476,13.81530711975789,0.8776307376751079
4,4.191836734693878,-2.3287755102040815,3.8750507439144313,13.571225625368305,0.8755514780471726
4,4.191836734693878,-2.2677551020408164,3.814748586012565,13.327144169205347,0.8733959701873686
4,4.191836734693878,-2.206734693877551,3.7544954367235563,13.083062761839155,0.8711598523912697
4,4.191836734693878,-2.145714285714286,3.6942948645789184,12.838981416763513,0.868838431107943
4,4.191836734693878,-2.0846938775510204,3.6341507234459343,12.59490015120505,0.8664266502451535
4,4.191836734693878,-2.023673469387755,3.574067177933053,12.350818987156757,0.863919057216732
4,4.191836734693878,-1.9626530612244897,3.514048731269822,12.106737952698229,0.8613097653545764
4,4.191836734693878,-1.9016326530612244,3.4541002559117144,11.862657083682468,0.8585924122627488
4,4.191836734693878,-1.8406122448979592,3.3942270271442996,11.618576425891684,0.8557601136411654
4,4.191836734693878,-1.779591836734694,3.3344347599869772,11.374496037793325,0.8528054120511379
4,4.191836734693878,-1.7185714285714284,3.274729649724078,11.130415994065036,0.8497202200342601
4,4.191836734693878,-1.6575510204081632,3.215118416420258,10.886336390105503,0.8464957569297283
4,4.191836734693878,-1.596530612244898,3.1556083538077977,10.642257347810888,0.8431224786631973
4,4.191836734693878,-1.5355102040816326,3.0962073829652725,10.398179022978464,0.8395899997031216
4,4.191836734693878,-1.4744897959183674,3.036924111239772,10.154101614806347,0.8358870062990403
4,4.191836734693878,-1.413469387755102,2.977767896897897,9.91002537809981,0.8320011600319508
4,4.191836734693878,-1.3524489795918366,2.9187489200233907,9.665950638983098,0.8279189906223277
4,4.191836734693878,-1.2914285714285714,2.859878260210575,9.421877815168166,0.8236257768603782
4,4.191836734693878,-1.230408163265306,2.8011679816314787,9.17780744217454,0.8191054144518966
4,4.191836734693878,-1.1693877551020406,2.7426312260790913,8.933740207364181,0.8143402695206673
4,4.191836734693878,-1.1083673469387754,2.6842823146075796,8.68967699430832,0.8093110164884687
4,4.191836734693878,-1.04734693877551,2.6261368583999656,8.445618940923085,0.8039964590867489
4,4.191836734693878,-0.9863265306122448,2.568211879491691,8.201567516126014,0.7983733333705021
4,4.191836734693878,-0.9253061224489794,2.510525941960757,7.957524621673728,0.7924160918507366
4,4.191836734693878,-0.8642857142857143,2.4530992941572096,7.713492728650191,0.7860966683067195
4,4.191836734693878,-0.8032653061224488,2.3959540224810114,7.469475062268363,0.7793842235893281
4,4.191836734693878,-0.7422448979591834,2.3391142171213635,7.225475854989076,0.772244873946464
4,4.191836734693878,-0.6812244897959183,2.282606150034483,6.9815006976615255,0.7646414053466973
4,4.191836734693878,-0.6202040816326528,2.226458465251924,6.73755703338226,0.7565329803513654
4,4.191836734693878,-0.5591836734693878,2.170702381367696,6.493654862142059,0.7478748489291513
4,4.191836734693878,-0.4981632653061223,2.115371905738284,6.24980776102737,0.7386180822475906
4,4.191836734693878,-0.43714285714285683,2.0605040595331623,6.00603438268465,0.7287093605684773
4,4.191836734693878,-0.3761224489795918,2.0061391122813648,5.7623606866118555,0.7180908656004102
4,4.191836734693878,-0.3151020408163263,1.95232082395912,5.518823303821624,0.7067003583752667
4,4.191836734693878,-0.2540816326530613,1.8990966919418468,5.275474667579292,0.6944715729804498
4,4.191836734693878,-0.1930612244897958,1.8465181992899906,5.03239091160131,0.6813351357078863
4,4.191836734693878,-0.1320408163265303,1.7946410598446525,4.789684120093733,0.6672203466285811
4,4.191836734693878,-0.07102040816326527,1.7435254544730283,4.547521428180426,0.6520583649228814
4,4.191836734693878,-0.01,1.6932362515305388,4.306154883579261,0.635787663961079
4,4.292857142857143,-3.0,4.585691962683998,16.30358515194314,0.8888290624737405
4,4.292857142857143,-2.9389795918367345,4.525008762372815,16.05950353077241,0.8872636703111686
4,4.292857142857143,-2.8779591836734695,4.464347755749967,15.815421912775989,0.8856513189640147
4,4.292857142857143,-2.816938775510204,4.403710464747039,15.57134029883142,0.8839897867652998
4,4.292857142857143,-2.755918367346939,4.343098523092932,15.327258690058859,0.8822767091606047
4,4.292857142857143,-2.6948979591836735,4.28251368537824,15.08317708788815,0.8805095672774232
4,4.292857142857143,-2.633877551020408,4.2219578369429165,14.839095494144438,0.8786856754169589
4,4.292857142857143,-2.572857142857143,4.161433004669665,14.595013911157483,0.8768021673531685
4,4.292857142857143,-2.5118367346938775,4.100941368774223,14.350932341901178,0.8748559813103771
4,4.292857142857143,-2.450816326530612,4.040485275693333,14.10685079017167,0.8728438434756444
4,4.292857142857143,-2.389795918367347,3.980067252181815,13.862769260814758,0.870762249885061
4,4.292857142857143,-2.3287755102040815,3.91969002074186,13.61868776001619,0.8686074465040637
4,4.292857142857143,-2.2677551020408164,3.8593565165205503,13.374606295672313,0.8663754073004346
4,4.292857142857143,-2.206734693877551,3.799069905825764,13.130524877863309,0.8640618100846228
4,4.292857142857143,-2.145714285714286,3.7388336064261614,12.886443519457476,0.861662009865106
4,4.292857142857143,-2.0846938775510204,3.6786513098179316,12.642362236882937,0.8591710094363801
4,4.292857142857143,-2.023673469387755,3.618527005659554,12.39828105111324,0.8565834268834888
4,4.292857142857143,-1.9626530612244897,3.558465008596021,12.154199988926397,0.8538934596494593
4,4.292857142857143,-1.9016326530612244,3.4984699877158887,11.910119084513525,0.8510948447702353
4,4.292857142857143,-1.8406122448979592,3.438546998908239,11.666038381534687,0.84818081483536
4,4.292857142857143,-1.779591836734694,3.3787015204121156,11.421957935747209,0.8451440491815049
4,4.292857142857143,-1.7185714285714284,3.3189394918783224,11.177877818367243,0.8419766197696804
4,4.292857142857143,-1.6575510204081632,3.2592673572924773,10.933798120371524,0.8386699311355662
4,4.292857142857143,-1.596530612244898,3.1996921121388855,10.68971895800609,0.8352146537358852
4,4.292857142857143,-1.5355102040816326,3.140221355216853,10.445640479846773,0.8316006499425127
4,4.292857142857143,-1.4744897959183674,3.0808633455541883,10.20156287585865,0.8278168918608417
4,4.292857142857143,-1.413469387755102,3.0216270648964376,9.957486389036692,0.823851370071208
4,4.292857142857143,-1.3524489795918366,2.962522286284166,9.713411330389448,0.8196909923142545
4,4.292857142857143,-1.2914285714285714,2.903559649263535,9.469338098268604,0.8153214710665947
4,4.292857142857143,-1.230408163265306,2.8447507423064096,9.225267203373969,0.8107271988875986
4,4.292857142857143,-1.1693877551020406,2.786108193043801,8.981199301211568,0.805891110369953
4,4.292857142857143,-1.1083673469387754,2.7276457669387777,8.737135234405343,0.8007945295084068
4,4.292857142857143,-1.04734693877551,2.669378475039791,8.493076088140326,0.7954170013315294
4,4.292857142857143,-0.9863265306122448,2.611322691459674,8.249023263269741,0.7897361067485222
4,4.292857142857143,-0.9253061224489794,2.553496281215967,8.0049785734386,0.7837272597893361
4,4.292857142857143,-0.8642857142857143,2.49591873904025,7.760944375256077,0.7773634868257345
4,4.292857142857143,-0.8032653061224488,2.43861133971268,7.5169237445491826,0.7706151880515362
4,4.292857142857143,-0.7422448979591834,2.3815973003966877,7.272920717779686,0.7634498826237628
4,4.292857142857143,-0.6812244897959183,2.324901955330443,7.02894062696121,0.7558319406594258
4,4.292857142857143,-0.6202040816326528,2.2685529430676876,6.78499057071851,0.7477223081185177
4,4.292857142857143,-0.5591836734693878,2.212580406241159,6.541080086434228,0.7390782350760462
4,4.292857142857143,-0.4981632653061223,2.157017203535922,6.297222123451558,0.729853024946758
4,4.292857142857143,-0.43714285714285683,2.101899133195496,6.053434472609884,0.7199958334117238
4,4.292857142857143,-0.3761224489795918,2.0472651669275024,5.809741895093546,0.70945156359651
4,4.292857142857143,-0.3151020408163263,1.993157692514279,5.566179333001878,0.6981609325126192
4,4.292857142857143,-0.2540816326530613,1.9396227627540366,5.322796805892664,0.6860608294696074
4,4.292857142857143,-0.1930612244897958,1.88671034754757,5.079666950095216,0.6730851607267105
4,4.292857142857143,-0.1320408163265303,1.8344745849945505,4.836896715626033,0.659166493118846
4,4.292857142857143,-0.07102040816326527,1.7829740262666511,4.59464561190674,0.6442389995898337
4,4.292857142857143,-0.01,1.7322718677835192,4.3531542505988945,0.6282435124009798
4,4.393877551020408,-3.0,4.629643048040073,16.349950693215426,0.8828947784720176
4,4.393877551020408,-2.9389795918367345,4.568945350389461,16.10586907152447,0.8812684239127303
4,4.393877551020408,-2.8779591836734695,4.50826889741921,15.861787452863998,0.879594131016907
4,4.393877551020408,-2.816938775510204,4.44761514666904,15.6177058380718,0.8778696741425792
4,4.393877551020408,-2.755918367346939,4.386985662837308,15.373624228217285,0.8760926869700724
4,4.393877551020408,-2.6948979591836735,4.3263821264814535,15.129542624665508,0.8742606514146506
4,4.393877551020408,-2.633877551020408,4.265806343510306,14.885461029158929,0.872370885507063
4,4.393877551020408,-2.572857142857143,4.205260255547789,14.64137944392175,0.8704205301328325
4,4.393877551020408,-2.5118367346938775,4.144745951256021,14.397297871793121,0.8684065345084766
4,4.393877551020408,-2.450816326530612,4.084265678715125,14.153216316397206,0.8663256402586478
4,4.393877551020408,-2.389795918367347,4.023821858967398,13.909134782360248,0.8641743639422471
4,4.393877551020408,-2.3287755102040815,3.9634171008448194,13.665053275587738,0.8619489778577034
